hip,hd,ra_deg,dec_deg,vmag,sptype
16124,21513,51.92238527,-14.36655478,7.21999979019165,A0V
16289,21852,52.4914436,-35.7485789,7.21999979019165,A1m...
16972,22428,54.57845789,44.80181716,7.21999979019165,A0
17018,22686,54.72949228,2.76354582,7.21999979019165,A0
20597,27924,66.17500131,10.04678385,7.21999979019165,A0
22490,30714,72.57209124,6.9499019,7.21999979019165,A2
23298,32179,75.16901496,-13.50369547,7.21999979019165,A0V + A:
24587,34095,79.12067402,36.07183942,7.21999979019165,A2
28534,40697,90.33699184,18.9613172,7.21999979019165,A0
30119,44241,95.07113874,-10.88210816,7.21999979019165,A2
33206,50725,103.6672034,6.72406136,7.21999979019165,A3
36212,58729,111.85816003,15.31642816,7.21999979019165,A0V
39451,67706,120.96322349,-70.33734249,7.21999979019165,A1Vn
53977,95651,165.63700863,9.17298526,7.21999979019165,A0
55614,99004,170.90885778,17.14210842,7.21999979019165,A2
58137,103550,178.86009573,-5.13452072,7.21999979019165,A2
62248,110932,191.3591546,14.37358874,7.21999979019165,A0
70697,126561,216.89004907,-46.21347028,7.21999979019165,A0V
73283,132890,224.6639432,61.66688334,7.21999979019165,A2
76610,139724,234.67712208,31.55185691,7.21999979019165,A3
85216,157081,261.19109085,-59.21363135,7.21999979019165,A0V
85759,159387,262.86203927,54.35574812,7.21999979019165,A0
87432,162651,268.00300423,1.09922864,7.21999979019165,A0
89174,166662,272.98125225,-5.62399909,7.21999979019165,A2
92307,173940,282.20376384,-18.63216768,7.21999979019165,A2V
92820,174781,283.69142368,-48.947715,7.21999979019165,A1V
96603,185297,294.59034898,0.34544615,7.21999979019165,A2
97145,186534,296.17292896,10.91252159,7.21999979019165,A3
98517,189692,300.21612451,13.37975192,7.21999979019165,A0
98600,189759,300.4131892,-0.19902651,7.21999979019165,A0
102730,197431,312.25344356,-72.53268412,7.21999979019165,A0III/IV
108172,208344,328.74452731,34.77316636,7.21999979019165,A2
108966,209665,331.13663701,25.6585487,7.21999979019165,A0
109147,209920,331.64132898,12.44524365,7.21999979019165,A2
1700,1658,5.3423899,67.00541229,7.230000019073486,A1V
4555,5596,14.56857935,45.59720588,7.230000019073486,A3
7700,10074,24.78223179,36.54339295,7.230000019073486,A0
11625,15316,37.49398821,57.82071533,7.230000019073486,A3Iab
15760,20900,50.77053606,26.90098306,7.230000019073486,A2
19843,26686,63.80865356,44.76788056,7.230000019073486,A0
23192,31936,74.86065947,-9.16622301,7.230000019073486,A2
23899,33110,77.02658709,3.74858536,7.230000019073486,A0
25517,35994,81.85333999,-26.58491251,7.230000019073486,A3III+...
36506,59430,112.6622133,20.49161625,7.230000019073486,A0
37346,60844,114.99420456,59.56329867,7.230000019073486,A2
45257,79320,138.35338456,3.82458853,7.230000019073486,A2
57813,102925,177.83409588,68.83395451,7.230000019073486,A2
72984,131461,223.72707131,-36.43029089,7.230000019073486,A0/A1V
76892,140122,235.50579781,0.45707508,7.230000019073486,A0
77115,141506,236.19067855,68.67984598,7.230000019073486,A2
84760,156241,259.87729552,-55.11648923,7.230000019073486,A3IV/V
85273,157744,261.35969159,-8.82852536,7.230000019073486,A2
88750,165847,271.76550482,23.40351681,7.230000019073486,A3
91764,173026,280.68634383,14.84228389,7.230000019073486,A0
94283,177928,287.85214832,-65.87683065,7.230000019073486,A1/A2V
94512,179939,288.54184751,7.76408792,7.230000019073486,A3
115119,219833,349.7589257,-12.17042573,7.230000019073486,A0V
199,225001,0.6350323,16.25655097,7.239999771118164,A0
15944,21047,51.3313363,40.95336389,7.239999771118164,A0
16868,22621,54.26923986,-36.29224569,7.239999771118164,A2V
35248,56359,109.25072383,9.46316574,7.239999771118164,A2
35602,57385,110.20783631,-6.13550801,7.239999771118164,A0
38578,64330,118.49004682,16.03622931,7.239999771118164,A2
43672,75995,133.4614483,17.54511147,7.239999771118164,A0
52743,93408,161.74350243,-15.73189203,7.239999771118164,A1V
53727,95190,164.88785536,9.93081018,7.239999771118164,A2
58650,104436,180.40566507,64.93939873,7.239999771118164,A3
61342,109324,188.53704531,-50.06025553,7.239999771118164,A3V
65405,116542,201.07667305,1.39974722,7.239999771118164,A2
68867,122982,211.53439671,-44.68903932,7.239999771118164,A0V
80691,148667,247.13264488,29.0756707,7.239999771118164,A2
82468,152155,252.79963549,15.79471062,7.239999771118164,A0
83384,154085,255.63140382,19.38619576,7.239999771118164,A2
98926,190285,301.30000994,-26.81324381,7.239999771118164,A0V
103858,200354,315.66784454,11.6570902,7.239999771118164,A3
106337,205013,323.04917577,10.91082386,7.239999771118164,A0
106725,205746,324.27719932,11.71947035,7.239999771118164,A0
115128,219917,349.78187142,48.91941921,7.239999771118164,A2
4021,4965,12.88616298,-3.14310731,7.25,A0
9851,12868,31.67734371,25.8308601,7.25,A3
13175,17497,42.36116107,33.93625433,7.25,A2
25543,34740,81.91436021,74.55666108,7.25,A0p
31139,46030,97.99770515,22.18575237,7.25,A0
33786,52379,105.23377255,-0.66920975,7.25,A2
38744,64488,118.97796224,39.28677111,7.25,A2
41070,71972,125.70072407,-76.43086861,7.25,A0V
42574,73941,130.17256862,-12.16908925,7.25,A2...
46571,82320,142.4609885,-43.9589277,7.25,A1V
48587,85963,148.63541197,-34.90695954,7.25,A3V
53705,95178,164.82443928,-10.32544222,7.25,A0
63363,112741,194.7507739,-6.09090384,7.25,A2
66463,118434,204.39310027,-35.04889719,7.25,A2/A3V
74765,135681,229.20247278,-13.03919602,7.25,A3IV
75163,136754,230.39397991,24.34339118,7.25,A0
85871,159008,263.21132896,-13.48206386,7.25,A0V
94705,180068,289.05621988,-30.45956781,7.25,A3IV
95919,183755,292.60528066,17.69523606,7.25,A0
99717,192424,303.51884608,22.22263805,7.25,A0...
100551,194115,305.83054743,15.36207905,7.25,A0
106132,204905,322.47063093,52.93383054,7.25,A0
107343,206900,326.11849735,29.19405783,7.25,A0
116503,222016,354.11859408,67.84890995,7.25,A0
4017,4902,12.8755451,41.23185846,7.260000228881836,A0
5298,6646,16.94484149,41.51329231,7.260000228881836,A2
10736,14094,34.54726319,48.14830669,7.260000228881836,A3
19563,26321,62.86215704,40.9133455,7.260000228881836,A2
21880,29839,70.55712393,2.99005124,7.260000228881836,A0
22389,30848,72.29437816,-42.38480948,7.260000228881836,A3Vs...
22402,30466,72.31665359,29.5714421,7.260000228881836,A0p
28327,40297,89.77349967,27.56185019,7.260000228881836,A0Ib
34946,55078,108.46921649,48.49884391,7.260000228881836,A0
35526,56789,109.98252536,33.61442479,7.260000228881836,A2
56077,99918,172.40730217,-10.06262921,7.260000228881836,A3
58316,103870,179.37758175,-38.49630247,7.260000228881836,A0V
72805,131453,223.22095275,26.46502736,7.260000228881836,A0
81560,150361,249.85863648,29.21814841,7.260000228881836,A0
84881,156623,260.21095438,-45.42073725,7.260000228881836,A0V
90727,170757,277.66357089,12.61118853,7.260000228881836,A0Vvar
102982,199492,312.95918482,74.63912556,7.260000228881836,A3
103105,198398,313.35669775,-64.19732097,7.260000228881836,A2m...
109531,210646,332.81125777,27.73665784,7.260000228881836,A0
659,341,2.0398659,31.37900363,7.269999980926514,A3
1488,1429,4.62751675,26.14035586,7.269999980926514,A2...
2371,2610,7.56810986,64.74898345,7.269999980926514,A0
2795,3192,8.8970533,53.48890665,7.269999980926514,A0
9965,13091,32.08109562,8.85013214,7.269999980926514,A0
11583,15348,37.32235786,38.22522435,7.269999980926514,A3
14363,19057,46.32933345,41.12081299,7.269999980926514,A0
17043,22637,54.80495415,21.84335278,7.269999980926514,A0
21024,28813,67.62306511,-43.41066598,7.269999980926514,A0V
27959,39852,88.72567824,-9.18102403,7.269999980926514,A0
29602,42955,93.57645865,14.49361971,7.269999980926514,A1V
32353,48510,101.29175457,30.82597301,7.269999980926514,A0
34868,55910,108.22066636,-43.88518636,7.269999980926514,A0V
36498,59034,112.63949167,48.87948086,7.269999980926514,A2
36851,59975,113.65101049,48.19140518,7.269999980926514,A3
40469,69178,123.95225984,2.80137746,7.269999980926514,A0
43279,75052,132.25146356,38.34524757,7.269999980926514,A2...
45380,79597,138.72107884,-8.75792187,7.269999980926514,A0
51699,91427,158.44712941,23.35066683,7.269999980926514,A2
52216,92278,160.03165162,46.84083724,7.269999980926514,A3IV
54807,97528,168.30212525,-26.46509597,7.269999980926514,A1III
65023,115813,199.93384474,-11.67293545,7.269999980926514,A2
69998,125379,214.85762004,-18.52359782,7.269999980926514,A3:m...
71925,129653,220.66474657,36.75678667,7.269999980926514,A2
78545,143723,240.52769461,-0.82105869,7.269999980926514,A2
83260,153809,255.26114405,16.59350976,7.269999980926514,A0
86041,159610,263.75885714,13.13775395,7.269999980926514,A0
100452,194681,305.55707069,69.51255649,7.269999980926514,A3
102275,197561,310.84848227,33.86868921,7.269999980926514,A0
102396,197322,311.23984188,-50.48790922,7.269999980926514,A0IV/V
105770,204051,321.33326269,29.46170629,7.269999980926514,A0
112140,215181,340.72566741,37.44732118,7.269999980926514,A2
112896,216394,342.93770237,53.02849929,7.269999980926514,A0
3367,3940,10.70861211,64.29128139,7.28000020980835,A1Ia
7364,9656,23.71505379,12.55866655,7.28000020980835,A3V
16277,21479,52.46606446,49.21350992,7.28000020980835,A1IVn
23369,31866,75.36815897,44.39812579,7.28000020980835,A3V
24036,32230,77.50546844,75.6819473,7.28000020980835,A0
29507,43070,93.24652328,-28.46367448,7.28000020980835,A0V
30091,43885,94.99568098,28.42683927,7.28000020980835,A3
32133,48301,100.65658891,-3.83575945,7.28000020980835,A2
32175,48629,100.77520477,-29.2373356,7.28000020980835,A0V
32359,48716,101.3107486,13.33593334,7.28000020980835,A0
33609,52470,104.7499508,-47.0233368,7.28000020980835,A0V
33881,52806,105.48805241,-17.64427802,7.28000020980835,A1V
33917,52586,105.57683349,12.58171044,7.28000020980835,A2
38203,64162,117.41165171,-55.07895552,7.28000020980835,A1V
42453,73901,129.82877417,-39.79927279,7.28000020980835,A2Vm...
45371,79755,138.6933798,-35.96197283,7.28000020980835,A0V
53857,95453,165.26556368,0.04702824,7.28000020980835,A2
56772,101169,174.58721188,-33.60566461,7.28000020980835,A1V
61471,109615,188.94727143,39.68374138,7.28000020980835,A0V
81401,150203,249.37568977,43.56469209,7.28000020980835,A2
85071,157234,260.79042823,-25.09752978,7.28000020980835,A2/A3IV
87120,161922,267.00055752,9.78208723,7.28000020980835,A2
92537,174958,282.86179513,39.3205658,7.28000020980835,A0
93032,176053,284.27128786,32.00074464,7.28000020980835,A3
93833,177959,286.64000537,6.89045685,7.28000020980835,A3
98919,189721,301.28664997,-63.06147473,7.28000020980835,A3V
101755,196687,309.34580635,42.99117813,7.28000020980835,A0
106491,205653,323.54419281,63.75109179,7.28000020980835,A2
108401,208702,329.41388685,20.30240382,7.28000020980835,A0
109015,209870,331.280888,51.70037691,7.28000020980835,A2
110465,212226,335.64290329,6.47333149,7.28000020980835,A3
111018,213502,337.37646833,70.43572134,7.28000020980835,A2
114194,218765,346.89657503,80.56947063,7.28000020980835,A2
115172,219937,349.92249631,23.82534619,7.28000020980835,A0
116381,221785,353.74606822,31.83548746,7.28000020980835,A2
217,225019,0.67441616,82.97320953,7.289999961853027,A0
7702,10240,24.78382377,-48.77557641,7.289999961853027,A2V
7987,10502,25.6493311,10.2446067,7.289999961853027,A2
13049,17198,41.91142708,53.94328803,7.289999961853027,A0+...
13376,17540,43.02765252,65.63521766,7.289999961853027,A2
14758,19739,47.64977981,0.21258523,7.289999961853027,A3
15922,21134,51.26911925,10.97650166,7.289999961853027,A0
18777,25021,60.3378526,56.03978507,7.289999961853027,A3V
23282,31817,75.13874623,36.62740311,7.289999961853027,A0
27427,38798,87.11758716,4.70395878,7.289999961853027,A0...
29243,42235,92.48645484,9.46779197,7.289999961853027,A0
32185,48628,100.79124792,-28.352746,7.289999961853027,A0IV
32410,48589,101.49626891,38.97021371,7.289999961853027,A0
44552,77777,136.16547762,3.54109061,7.289999961853027,A0
54180,96205,166.24304623,-48.1971887,7.289999961853027,A0IV
62234,110886,191.32238524,-3.88809732,7.289999961853027,A3
63783,113481,196.10034505,-28.4065644,7.289999961853027,A2V
67306,119970,206.91907238,-50.12509096,7.289999961853027,A1/A2V
70141,126228,215.28240153,67.80289529,7.289999961853027,A2
80971,149029,248.01629543,3.36204577,7.289999961853027,A2
81673,150679,250.26900302,36.2012453,7.289999961853027,A2
88543,165623,271.20336923,42.95772527,7.289999961853027,A0
88975,166820,272.41931285,50.40204963,7.289999961853027,A2
95915,183728,292.59281324,16.71113283,7.289999961853027,A0
96617,185529,294.65964323,23.04234093,7.289999961853027,A0
98093,188876,299.03234905,33.07458873,7.289999961853027,A0
99449,191918,302.77111378,32.28683494,7.289999961853027,A0
99860,192622,303.90464863,7.80896397,7.289999961853027,A2
106151,204815,322.52517212,35.47242636,7.289999961853027,A0
116750,222332,354.92311179,-22.53332737,7.289999961853027,A0V
1777,1860,5.64202547,-61.03487546,7.300000190734863,A0V
3172,3660,10.10681126,70.70827316,7.300000190734863,A0
4523,5554,14.48235703,52.1367908,7.300000190734863,A2
5506,6841,17.63427945,64.17464321,7.300000190734863,A3
8138,10649,26.1611588,36.93842248,7.300000190734863,A2
9283,12101,29.82901151,24.82907064,7.300000190734863,A3
10640,14115,34.23898876,-6.57828737,7.300000190734863,A0
16876,22593,54.28794919,-29.83006551,7.300000190734863,A1V
24093,33447,77.6375883,5.31495819,7.300000190734863,A0
26103,35029,83.50961956,79.85276679,7.300000190734863,A0
26164,37260,83.66847984,-48.94753934,7.300000190734863,A3m...
26186,36194,83.73173046,65.04862917,7.300000190734863,A2
28112,40319,89.13312835,-33.43453971,7.300000190734863,A0V
28775,40957,91.14023254,45.58634843,7.300000190734863,A2
37593,62181,115.70931203,1.60944032,7.300000190734863,A3
38393,64113,117.98607115,-9.65570948,7.300000190734863,A3
42863,74469,131.01695062,-4.20214985,7.300000190734863,A2
44395,77684,135.64824901,-42.70737011,7.300000190734863,A0V
78134,142930,239.31223026,3.40532113,7.300000190734863,A0
100349,193177,305.2591312,-50.017132,7.300000190734863,A2/A3V
100385,193624,305.37361601,-10.14418991,7.300000190734863,A0
100667,194719,306.16141439,55.44309651,7.300000190734863,A0
105240,203048,319.75742813,29.74314808,7.300000190734863,A0
110666,213085,336.28634604,77.43241527,7.300000190734863,A3
111670,214605,339.32969265,69.2086327,7.300000190734863,A3
114056,218174,346.47297844,-10.43785423,7.300000190734863,A2
1818,1848,5.76315495,44.52523902,7.309999942779541,A2
8896,11395,28.64259295,68.15125113,7.309999942779541,A0
9239,12007,29.69350017,36.60281122,7.309999942779541,A2
14833,19536,47.88209442,60.63516858,7.309999942779541,A2II
22411,30877,72.33498516,-42.41368246,7.309999942779541,A2/A3m...
25060,34807,80.48073211,39.57303709,7.309999942779541,A2
27485,39055,87.3021253,-19.39990237,7.309999942779541,A1/A2IV/V
29671,43471,93.75702756,-29.36534532,7.309999942779541,A1V
32449,48489,101.58630677,50.38047355,7.309999942779541,A0
32532,49058,101.83030167,18.32283341,7.309999942779541,A2
34094,52996,106.0397014,18.66882038,7.309999942779541,A2
37950,63451,116.68292675,-48.11217585,7.309999942779541,A2V
38274,63800,117.62765965,-3.59771039,7.309999942779541,A3
45393,79709,138.7573196,-20.12027839,7.309999942779541,A0V
50417,89280,154.41746566,-21.5889922,7.309999942779541,A2III
51837,91725,158.85571112,-5.36184087,7.309999942779541,A2
52357,92896,160.49870254,-63.50731218,7.309999942779541,A3IV
54901,96571,168.62763851,85.64011167,7.309999942779541,A2
69661,124883,213.85991473,27.7340753,7.309999942779541,A2
74468,134799,228.2545187,-37.24661767,7.309999942779541,A3/4V + F/G
76310,138813,233.81715826,-25.73410763,7.309999942779541,A0V
78628,143785,240.7794494,-19.84070119,7.309999942779541,A2/A3III
87695,162520,268.6846437,-55.8984042,7.309999942779541,A0V
89654,168439,274.45165637,40.30351725,7.309999942779541,A0
92760,174713,283.53803461,-47.26312848,7.309999942779541,A0IV/V
102198,197233,310.61414573,-2.32689497,7.309999942779541,A2
110841,213099,336.83560339,63.95627361,7.309999942779541,A0
112429,215208,341.59703395,-75.42216614,7.309999942779541,A3V
118135,224425,359.44680823,57.13974729,7.309999942779541,A2:V:
957,724,2.96013415,66.12634754,7.320000171661377,A0
1075,883,3.33541865,49.72339535,7.320000171661377,A0
2473,2766,7.85450255,38.98060201,7.320000171661377,A3
21465,29193,69.14464995,19.76003759,7.320000171661377,A2
22736,32035,73.36655444,-72.7648028,7.320000171661377,A3m...
23014,31567,74.2470751,3.28604008,7.320000171661377,A0
30039,44144,94.81371677,-24.97493633,7.320000171661377,A1V
35224,56152,109.20216091,24.53633985,7.320000171661377,A0
43962,76290,134.29917881,50.74182248,7.320000171661377,A0
47020,83078,143.7383107,-34.36739679,7.320000171661377,A0V
51662,91593,158.31954428,-55.3806958,7.320000171661377,A1V
55899,99627,171.872503,-39.87648382,7.320000171661377,A0V
56917,101466,175.02866217,-61.18573426,7.320000171661377,A0IV
57792,102948,177.76142183,-13.32326053,7.320000171661377,A1V
71973,129584,220.80455681,1.82476239,7.320000171661377,A0
72293,130684,221.76030623,59.71030379,7.320000171661377,A2
75397,137128,231.08776033,-0.54414284,7.320000171661377,A2
77063,140664,236.02486962,24.46037466,7.320000171661377,A2
93038,176005,284.28261485,26.09587401,7.320000171661377,A0
93928,178356,286.88825942,18.56256929,7.320000171661377,A2
94000,179142,287.08415307,55.33054448,7.320000171661377,A3...
97879,188212,298.35113662,20.32740952,7.320000171661377,A0
101367,195500,308.17660704,-28.59541966,7.320000171661377,A1V
104990,202522,318.9667128,19.71425661,7.320000171661377,A2
105273,203283,319.85196842,52.32440008,7.320000171661377,A0
111079,213247,337.54135164,0.13832874,7.320000171661377,A0
112036,215398,340.38861493,77.61521853,7.320000171661377,A2
112230,215730,340.96129368,78.51825425,7.320000171661377,A0
4196,5138,13.39939077,29.08023366,7.329999923706055,A2
13602,17345,43.82520842,80.10660824,7.329999923706055,A0
13980,18439,45.01694792,55.18816872,7.329999923706055,A0
14910,19896,48.10372996,16.51677154,7.329999923706055,A2
16205,21511,52.2006677,20.6241042,7.329999923706055,A0
19366,25987,62.22727435,46.22782849,7.329999923706055,A0
21012,28720,67.59333554,-30.44411076,7.329999923706055,A1V
23326,32222,75.26251011,-11.20807362,7.329999923706055,A0
24857,34774,79.92604522,-4.8772813,7.329999923706055,A2V
30303,44124,95.60570681,46.19463111,7.329999923706055,A2
31519,46641,98.99705766,32.29082178,7.329999923706055,A2
33170,51042,103.56170732,-34.22288574,7.329999923706055,A1IV
40986,70338,125.47196324,13.62414104,7.329999923706055,A2
41719,72060,127.6051926,-13.4684703,7.329999923706055,A1/A2IV
45961,80917,140.59607581,-6.06065549,7.329999923706055,A2
52413,92668,160.71762954,50.79924632,7.329999923706055,A3
54302,96403,166.63707798,-21.16687754,7.329999923706055,A1V
59397,105857,182.77462124,-56.40133123,7.329999923706055,A2V
60667,108228,186.50362214,2.04199681,7.329999923706055,A0
69698,125306,213.99867016,64.85315735,7.329999923706055,A0
76383,139088,234.0145458,6.18351932,7.329999923706055,A2
89070,166621,272.68277403,18.50436782,7.329999923706055,A2
91685,172827,280.4568639,12.25558649,7.329999923706055,A2
95767,183265,292.16814976,3.69398306,7.329999923706055,A0
104245,201320,316.80567763,47.73429407,7.329999923706055,A0V
109145,209903,331.63972123,5.19468435,7.329999923706055,A0
117254,223065,356.63622304,-41.57979742,7.329999923706055,A2Vvar
11,224720,0.03729695,46.94000154,7.340000152587891,A2
16816,22494,54.10418486,-19.37671629,7.340000152587891,A1V
17718,23452,56.91694022,51.52889435,7.340000152587891,A0V
19774,26512,63.59339469,54.52420993,7.340000152587891,A0
24884,34535,80.01911958,39.7896493,7.340000152587891,A0
27079,38292,86.13195901,-4.69575982,7.340000152587891,A0
29816,43941,94.18753099,-43.64398273,7.340000152587891,A0V
31716,47050,99.52026462,30.88966591,7.340000152587891,A2
31871,48292,99.93047326,-53.45135316,7.340000152587891,A3III/IVs..
33328,51106,103.97604267,-1.58541043,7.340000152587891,A3m
35894,57979,111.0001162,10.90629632,7.340000152587891,A2
36262,58747,112.00384313,26.22751902,7.340000152587891,A2
39170,66187,120.17421675,-40.19687863,7.340000152587891,A1V
43014,73797,131.48669863,73.29253075,7.340000152587891,A2
46402,81987,141.94342989,-42.57835356,7.340000152587891,A1IV
47320,83763,144.63143216,-59.17525301,7.340000152587891,A1IV/V
52960,93906,162.48050589,-35.80445582,7.340000152587891,A1/A2V
53433,94741,163.96343014,-31.78631315,7.340000152587891,A0V
56263,100237,172.99925302,-1.78239705,7.340000152587891,A0
56968,101470,175.17324515,8.67222623,7.340000152587891,A2
72891,131429,223.46416649,-9.08592889,7.340000152587891,A0
80193,147431,245.57251735,-8.74161023,7.340000152587891,A2
84705,157462,259.72806729,63.72271602,7.340000152587891,A0
86664,159495,265.61185858,-73.39271879,7.340000152587891,A0V
89612,167946,274.30988992,5.7536226,7.340000152587891,A0
91575,171986,280.10218091,-52.20086426,7.340000152587891,A3V
95886,183518,292.51958026,-0.44494441,7.340000152587891,A3
98620,190130,300.46434956,40.85880769,7.340000152587891,A0
99892,192544,304.01158015,-16.29556561,7.340000152587891,A0III
101543,195429,308.68398504,-63.31166121,7.340000152587891,A3V
102027,197308,310.13703505,55.10700274,7.340000152587891,A0
103442,199679,314.35421445,41.68955762,7.340000152587891,A2
105435,203401,320.34535406,22.88932796,7.340000152587891,A3
106144,204829,322.49920184,41.51050914,7.340000152587891,A0
108031,208452,328.28457328,69.6965669,7.340000152587891,A2
108145,208176,328.64922785,-2.99708854,7.340000152587891,A0
112720,216120,342.41143295,42.63099492,7.340000152587891,A2
115255,220044,350.16717151,19.84081649,7.340000152587891,A3
1900,1978,5.99923139,-3.47527939,7.349999904632568,A0
6302,8153,20.22110278,-1.31060594,7.349999904632568,A0
19857,26924,63.86277664,4.00938156,7.349999904632568,A0
21020,28812,67.61120877,-43.21277405,7.349999904632568,A0V
21544,28973,69.38508591,60.090324,7.349999904632568,A0
33196,50161,103.63593877,50.0449503,7.349999904632568,A0
37948,63490,116.66646602,-50.99738485,7.349999904632568,A3V
50293,88924,154.03907932,35.16452106,7.349999904632568,A2
58391,103962,179.58823289,-59.75523498,7.349999904632568,A0II
60060,107102,184.75349628,-13.54225747,7.349999904632568,A2m...
62209,110717,191.25209939,-69.02996816,7.349999904632568,A3V
65328,116293,200.84686995,-39.62794255,7.349999904632568,A3V
69021,123344,211.9476116,-34.94945264,7.349999904632568,A0V
70121,125798,215.21148535,36.3923893,7.349999904632568,A0
71742,128855,220.12852939,-40.60805118,7.349999904632568,A1/A2IV
80427,148364,246.25109786,51.71656383,7.349999904632568,A3
89295,166992,273.31688485,-1.71957107,7.349999904632568,A0
96189,184522,293.37421408,36.02203569,7.349999904632568,A3
99714,192207,303.50181952,-9.61795309,7.349999904632568,A0
110012,211363,334.22907028,-20.02534859,7.349999904632568,A2V
110582,212417,336.04338619,-2.06191179,7.349999904632568,A3
113665,217587,345.31419569,44.1986078,7.349999904632568,A3
114305,218609,347.23781032,38.91518951,7.349999904632568,A0
115200,219989,350.00496536,41.75484073,7.349999904632568,A0
115556,220506,351.11090141,-37.20092716,7.349999904632568,A3V
270,225093,0.85005688,73.17449052,7.360000133514404,A2
1714,1777,5.38914076,-66.30452329,7.360000133514404,A0V
2719,3066,8.65585518,67.51646962,7.360000133514404,A3
5416,6813,17.30596938,33.94155069,7.360000133514404,A2
5795,7384,18.58679726,30.54210847,7.360000133514404,A0
6614,8587,21.22736639,3.34944619,7.360000133514404,A0
7494,9723,24.1168494,54.69615029,7.360000133514404,A0
9278,11874,29.81187644,67.04356756,7.360000133514404,A3
15697,20752,50.55008175,42.82226533,7.360000133514404,A2
18507,24701,59.3573626,43.316413,7.360000133514404,A0
19436,26212,62.4319953,24.07299386,7.360000133514404,A3
24664,33355,79.38178463,74.53588077,7.360000133514404,A2
29869,43171,94.3373671,49.485633,7.360000133514404,A2
29876,42974,94.36037062,58.82652079,7.360000133514404,A2
30240,44482,95.42879282,-9.68291408,7.360000133514404,A0
31574,46900,99.12019362,15.75018109,7.360000133514404,A0
32691,50080,102.30635571,-46.70960101,7.360000133514404,A1V
33803,52899,105.27363377,-40.79497408,7.360000133514404,A0V
43817,76192,133.86425501,26.40988005,7.360000133514404,A0
44325,77281,135.40841312,-1.47629075,7.360000133514404,A2
44787,78802,136.9164731,-59.18477551,7.360000133514404,A2IV
45487,79935,139.0318062,-28.8863547,7.360000133514404,A1V
46239,81104,141.40784258,54.01597407,7.360000133514404,A2+...
51402,91125,157.47913067,-54.97820675,7.360000133514404,A2V
52344,92698,160.46925158,-26.04663834,7.360000133514404,A3V
63218,112478,194.29356558,-22.17184613,7.360000133514404,A3V
66580,118548,204.72568037,-55.02447954,7.360000133514404,A2mA5-A7
73043,130425,223.91444057,-78.88301594,7.360000133514404,A1/A2V
75382,137182,231.06078349,10.55490744,7.360000133514404,A0
83640,154651,256.40666396,29.62318026,7.360000133514404,A2
83724,154888,256.6733683,35.32344152,7.360000133514404,A0
85880,159607,263.25979873,49.34522588,7.360000133514404,A0
87144,161665,267.0700641,-32.67106166,7.360000133514404,A3V
87766,164135,268.9291872,61.39588977,7.360000133514404,A3
89672,167926,274.4927644,-12.87003142,7.360000133514404,A3IV/V
90293,169952,276.34634683,38.44094316,7.360000133514404,A0p
93211,176321,284.80143355,15.12986947,7.360000133514404,A0
97619,187750,297.61102262,30.76613679,7.360000133514404,A0
97833,188170,298.20942547,28.99259153,7.360000133514404,A0
106170,204917,322.57892823,48.39089278,7.360000133514404,A1V
110871,213050,336.93163457,51.49284899,7.360000133514404,A0II
115520,220501,351.01381338,29.67273057,7.360000133514404,A0
118015,224250,359.08160384,10.01223322,7.360000133514404,A2
1688,1677,5.28852,35.87887562,7.369999885559082,A0
4612,5704,14.77736519,32.45579866,7.369999885559082,A2
8318,10958,26.81579946,-17.48351001,7.369999885559082,A3V
8454,11088,27.25135886,1.33154163,7.369999885559082,A3
10355,13564,33.3721078,40.79024279,7.369999885559082,A3
11959,15894,38.57354586,35.15020743,7.369999885559082,A2
12478,16545,40.15384938,44.09123456,7.369999885559082,A0
27701,39600,87.98424851,-35.9097092,7.369999885559082,A2III/IV
31226,46426,98.24696056,-8.96403802,7.369999885559082,A0
31342,46614,98.58542208,-2.90564321,7.369999885559082,A3
33921,52472,105.58529476,25.36455159,7.369999885559082,A3
35446,56844,109.77402394,10.31496034,7.369999885559082,A2
36486,59737,112.61186797,-20.80798973,7.369999885559082,A0V
41550,71557,127.08855944,6.70071094,7.369999885559082,A0
42465,73395,129.86384784,35.5197779,7.369999885559082,A2
45206,78767,138.19138679,61.67572841,7.369999885559082,A0
71621,128687,219.72761916,-22.32833728,7.369999885559082,A2V
72140,129732,221.33583692,-36.14774147,7.369999885559082,A1IV/V
82253,151701,252.10079645,17.13319498,7.369999885559082,A2
88151,164506,270.0671916,28.71974248,7.369999885559082,A2
89238,166612,273.15648015,-28.23628508,7.369999885559082,A2/3V +A9/F0
93461,176978,285.52035189,14.42985557,7.369999885559082,A2
94350,179708,288.06166266,32.25275891,7.369999885559082,A0
94942,181359,289.79467189,26.93205571,7.369999885559082,A2
97745,187854,297.94559882,8.07173971,7.369999885559082,A2
101462,196239,308.4423175,52.82654421,7.369999885559082,A0
104283,201431,316.90122092,51.58401972,7.369999885559082,A0
106028,204673,322.13195493,50.44539562,7.369999885559082,A0
112099,215043,340.58815711,5.17371147,7.369999885559082,A3
4089,5038,13.12024866,13.64881626,7.380000114440918,A0
16221,21541,52.24374691,14.99683271,7.380000114440918,A0
17946,24157,57.5579721,-18.74599408,7.380000114440918,A0V
20309,27815,65.26582052,-48.81128105,7.380000114440918,A3Vs
23129,31848,74.65111126,-14.78411161,7.380000114440918,A2/A3m...
